GENERATION_PROJECT,gen_tech,gen_load_zone,gen_connect_cost_per_mw,gen_capacity_limit_mw,gen_full_load_heat_rate,gen_variable_om,gen_max_age,gen_min_build_capacity,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_is_variable,gen_is_baseload,gen_is_cogen,gen_energy_source,gen_unit_size,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_efficiency,gen_store_to_release_ratio
g10918,ng,2020429,0,.,6.12,9.747684,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10919i,ng,2020430,0,5000.0,6.12,9.032544,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10919,ng,2020430,0,.,6.12,9.032544,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10920i,solar,2020432,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10920,solar,2020432,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10921i,solar,2020432,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10921,solar,2020432,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10922i,solar,2020432,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10922,solar,2020432,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10923i,solar,2020432,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10923,solar,2020432,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10924i,solar,2020432,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10924,solar,2020432,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10925i,solar,2020432,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10925,solar,2020432,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10926i,hydro,2020435,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10926,hydro,2020435,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10927i,hydro,2020435,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10927,hydro,2020435,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10928i,hydro,2020439,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10928,hydro,2020439,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10929i,hydro,2020440,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10929,hydro,2020440,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10930i,hydro,2020441,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10930,hydro,2020441,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10931i,hydro,2020442,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10931,hydro,2020442,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10932i,hydro,2020443,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10932,hydro,2020443,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10933i,hydro,2020444,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10933,hydro,2020444,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10934i,hydro,2020445,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10934,hydro,2020445,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10935i,solar,2020447,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10935,solar,2020447,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10936i,solar,2020448,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10936,solar,2020448,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10937i,solar,2020449,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10937,solar,2020449,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10938i,solar,2020449,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10938,solar,2020449,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10939i,solar,2020450,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10939,solar,2020450,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10940i,solar,2020450,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10940,solar,2020450,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10941i,ng,2020453,0,5000.0,5.8,8.707118999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10941,ng,2020453,0,.,5.8,8.707118999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10942i,hydro,2020454,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10942,hydro,2020454,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10943i,ng,2020456,0,5000.0,5.8,9.096053999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10943,ng,2020456,0,.,5.8,9.096053999999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10944i,ng,2020460,0,5000.0,5.8,8.315094600000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10944,ng,2020460,0,.,5.8,8.315094600000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10945i,hydro,2020462,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10945,hydro,2020462,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10946i,hydro,2020462,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10946,hydro,2020462,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10947i,hydro,2020462,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10947,hydro,2020462,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10948i,solar,2020463,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10948,solar,2020463,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10949i,solar,2020463,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10949,solar,2020463,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10950i,ng,2020468,0,5000.0,6.09,10.111642679999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10950,ng,2020468,0,.,6.09,10.111642679999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10951i,ng,2020469,0,5000.0,6.09,10.213342679999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10951,ng,2020469,0,.,6.09,10.213342679999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10952i,ng,2020470,0,5000.0,6.09,9.919072679999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10952,ng,2020470,0,.,6.09,9.919072679999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10953i,ng,2020471,0,5000.0,5.81,7.711578,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10953,ng,2020471,0,.,5.81,7.711578,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10954i,hydro,2020472,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10954,hydro,2020472,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10955i,solar,2020474,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10955,solar,2020474,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10956i,solar,2020475,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10956,solar,2020475,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10957i,solar,2020475,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10957,solar,2020475,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10958i,solar,2020475,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10958,solar,2020475,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10959i,solar,2020475,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10959,solar,2020475,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10960i,solar,2020475,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10960,solar,2020475,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10961i,hydro,2020478,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10961,hydro,2020478,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10962i,hydro,2020479,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10962,hydro,2020479,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10963i,hydro,2020482,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10963,hydro,2020482,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10964i,hydro,2020483,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10964,hydro,2020483,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10965i,solar,2020487,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10965,solar,2020487,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10966i,solar,2020488,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10966,solar,2020488,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10967i,solar,2020489,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10967,solar,2020489,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10968i,solar,2020490,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10968,solar,2020490,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10969i,solar,2020491,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10969,solar,2020491,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10970i,solar,2020492,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10970,solar,2020492,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10971i,hydro,2020494,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10971,hydro,2020494,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10972i,hydro,2020494,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10972,hydro,2020494,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10973i,solar,2020496,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10973,solar,2020496,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10974i,solar,2020496,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10974,solar,2020496,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10975i,solar,2020496,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10975,solar,2020496,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10976i,solar,2020496,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10976,solar,2020496,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10977i,ng,2020499,0,5000.0,5.76,8.6854392,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10977,ng,2020499,0,.,5.76,8.6854392,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10978i,ng,2020500,0,5000.0,5.76,9.324619199999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10978,ng,2020500,0,.,5.76,9.324619199999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10979i,ng,2020502,0,5000.0,5.46,8.99895486,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10979,ng,2020502,0,.,5.46,8.99895486,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10980i,ng,2020502,0,5000.0,6.11,10.07967972,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10980,ng,2020502,0,.,6.11,10.07967972,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10981i,ng,2020503,0,5000.0,6.5,11.240679719999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10981,ng,2020503,0,.,6.5,11.240679719999997,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10982i,ng,2020503,0,5000.0,5.04,8.720419199999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10982,ng,2020503,0,.,5.04,8.720419199999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10983i,hydro,2020505,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10983,hydro,2020505,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10984i,hydro,2020506,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10984,hydro,2020506,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10985i,ng,2020509,0,5000.0,6.2,10.764756000000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10985,ng,2020509,0,.,6.2,10.764756000000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10986i,ng,2020509,0,5000.0,5.5,9.543709199999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10986,ng,2020509,0,.,5.5,9.543709199999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10987i,ng,2020509,0,5000.0,5.7,9.8894292,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10987,ng,2020509,0,.,5.7,9.8894292,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10988i,ng,2020509,0,5000.0,5.85,10.150729199999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10988,ng,2020509,0,.,5.85,10.150729199999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10989i,solar,2020515,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10989,solar,2020515,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10990i,solar,2020516,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10990,solar,2020516,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10991i,solar,2020516,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10991,solar,2020516,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10992i,solar,2020517,0,5000.0,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10992,solar,2020517,0,.,.,0.0,20,0,0,0,1,1,0,Solar,.,.,.,.,.
g10993i,hydro,2020519,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10993,hydro,2020519,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10994i,hydro,2020519,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10994,hydro,2020519,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10995i,hydro,2020519,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10995,hydro,2020519,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10996i,hydro,2020519,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10996,hydro,2020519,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10997i,hydro,2020521,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10997,hydro,2020521,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g10998i,ng,2020523,0,5000.0,5.92,8.6767539,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10998,ng,2020523,0,.,5.92,8.6767539,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10999i,ng,2020523,0,5000.0,5.83,8.5428939,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g10999,ng,2020523,0,.,5.83,8.5428939,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11000i,hydro,2020525,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11000,hydro,2020525,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11001i,hydro,2020526,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11001,hydro,2020526,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11002i,hydro,2020526,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11002,hydro,2020526,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11003i,hydro,2020526,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11003,hydro,2020526,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11004i,hydro,2020526,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11004,hydro,2020526,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11005i,ng,2020528,0,5000.0,5.9,9.18439746,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11005,ng,2020528,0,.,5.9,9.18439746,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11006i,ng,2020528,0,5000.0,6.37,9.907084920000003,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11006,ng,2020528,0,.,6.37,9.907084920000003,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11007i,ng,2020528,0,5000.0,5.37,8.351837460000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11007,ng,2020528,0,.,5.37,8.351837460000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11008i,ng,2020528,0,5000.0,5.9,9.174347460000003,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11008,ng,2020528,0,.,5.9,9.174347460000003,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11009i,ng,2020528,0,5000.0,5.62,8.74942746,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11009,ng,2020528,0,.,5.62,8.74942746,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11010i,ng,2020528,0,5000.0,5.19,8.077667459999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11010,ng,2020528,0,.,5.19,8.077667459999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11011i,ng,2020530,0,5000.0,5.51,9.454915319999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11011,ng,2020530,0,.,5.51,9.454915319999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11012i,ng,2020530,0,5000.0,6.03,10.35296532,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11012,ng,2020530,0,.,6.03,10.35296532,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11013i,ng,2020531,0,5000.0,5.8,9.58916532,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11013,ng,2020531,0,.,5.8,9.58916532,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11014i,ng,2020531,0,5000.0,5.69,9.41309532,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11014,ng,2020531,0,.,5.69,9.41309532,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11015i,ng,2020531,0,5000.0,5.66,9.35528766,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11015,ng,2020531,0,.,5.66,9.35528766,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11016i,ng,2020531,0,5000.0,5.92,9.799015319999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11016,ng,2020531,0,.,5.92,9.799015319999999,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11017i,hydro,2020534,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11017,hydro,2020534,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11018i,hydro,2020534,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11018,hydro,2020534,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11019i,hydro,2020534,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11019,hydro,2020534,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11020i,hydro,2020534,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11020,hydro,2020534,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11021i,hydro,2020536,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11021,hydro,2020536,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11022i,hydro,2020536,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11022,hydro,2020536,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11023i,hydro,2020537,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11023,hydro,2020537,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11024i,hydro,2020538,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11024,hydro,2020538,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11025i,hydro,2020540,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11025,hydro,2020540,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11026i,hydro,2020541,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11026,hydro,2020541,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11027i,hydro,2020544,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11027,hydro,2020544,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11028i,hydro,2020545,0,5000.0,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11028,hydro,2020545,0,.,.,0.0,60,0,0,0,1,1,0,Water,.,.,.,.,.
g11029i,ng,2021596,0,5000.0,5.97,8.272344,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11029,ng,2021596,0,.,5.97,8.272344,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11030i,ng,2021597,0,5000.0,5.98,7.580904,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11030,ng,2021597,0,.,5.98,7.580904,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11031i,ng,2021598,0,5000.0,6.01,9.986898000000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11031,ng,2021598,0,.,6.01,9.986898000000002,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11032i,ng,2021599,0,5000.0,6.0,10.691988,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11032,ng,2021599,0,.,6.0,10.691988,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11033i,wind,2021602,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11033,wind,2021602,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11034i,wind,2021603,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11034,wind,2021603,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11035i,wind,2021604,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11035,wind,2021604,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11036i,wind,2021605,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11036,wind,2021605,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11037i,ng,2021611,0,5000.0,6.02,8.78084376,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11037,ng,2021611,0,.,6.02,8.78084376,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11038i,ng,2021612,0,5000.0,6.07,10.47241752,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11038,ng,2021612,0,.,6.07,10.47241752,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11039i,ng,2021613,0,5000.0,6.07,10.445867519999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11039,ng,2021613,0,.,6.07,10.445867519999998,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11040i,ng,2021614,0,5000.0,6.06,10.98013752,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11040,ng,2021614,0,.,6.06,10.98013752,20,0,0,0,1,1,0,NaturalGas,.,.,.,.,.
g11041i,wind,2021617,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11041,wind,2021617,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11042i,wind,2021618,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11042,wind,2021618,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11043i,wind,2021619,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11043,wind,2021619,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11044i,wind,2021619,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11044,wind,2021619,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11045i,wind,2021620,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11045,wind,2021620,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11046i,wind,2021620,0,5000.0,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
g11046,wind,2021620,0,.,.,0.0,20,0,0,0,1,1,0,Wind,.,.,.,.,.
